"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-01-09T22:17:59Z"
"Version","20250109221759"
"OfferCode","AWSB2Bi"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Input Format","Output Format","Region Code","serviceName","Type"
"YESWUAQMC5Q4H8VY","JRTCKXETXF","YESWUAQMC5Q4H8VY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-228 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-228","Default JSON (Large)","X12-228","us-east-1","AWS B2B Data Interchange",
"YFGQ4NN9S8QWTB7K","JRTCKXETXF","YFGQ4NN9S8QWTB7K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-837_X299 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-837_X299","Default XML (Large)","X12-837_X299","us-east-1","AWS B2B Data Interchange",
"YFGRV8JXZA5UV7AB","JRTCKXETXF","YFGRV8JXZA5UV7AB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-433 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-433","Default JSON","X12-433","us-east-1","AWS B2B Data Interchange",
"YFQJZE63W63MWP2H","JRTCKXETXF","YFQJZE63W63MWP2H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-103:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-103:XML","X12-103","Default XML","us-east-1","AWS B2B Data Interchange",
"YG8PHUCB45QM9XVB","JRTCKXETXF","YG8PHUCB45QM9XVB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-197 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-197","Default XML","X12-197","us-east-1","AWS B2B Data Interchange",
"YGA7YCB9TDH7ZAH6","JRTCKXETXF","YGA7YCB9TDH7ZAH6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-175 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-175","Default JSON","X12-175","us-east-1","AWS B2B Data Interchange",
"YGAQT55DGPS78YTJ","JRTCKXETXF","YGAQT55DGPS78YTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-831:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-831:XML","X12-831 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"YGDURJHTYH7CGUZ9","JRTCKXETXF","YGDURJHTYH7CGUZ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-190:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-190:JSON","X12-190","Default JSON","us-east-1","AWS B2B Data Interchange",
"YGK7E5UYANY64VEK","JRTCKXETXF","YGK7E5UYANY64VEK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-883 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-883","Default JSON (Large)","X12-883","us-east-1","AWS B2B Data Interchange",
"YGN7Q86XWQY58WHJ","JRTCKXETXF","YGN7Q86XWQY58WHJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-896:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-896:JSON","X12-896 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YJ88W4Q6FFS8AR9M","JRTCKXETXF","YJ88W4Q6FFS8AR9M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-262 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-262","Default XML (Large)","X12-262","us-east-1","AWS B2B Data Interchange",
"YJDV77X5U682WZHK","JRTCKXETXF","YJDV77X5U682WZHK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-216:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-216:JSON","X12-216 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YKSX2Z6HMCGR4TR7","JRTCKXETXF","YKSX2Z6HMCGR4TR7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-120 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-120","Default XML","X12-120","us-east-1","AWS B2B Data Interchange",
"YKWZARPFXMAZS85N","JRTCKXETXF","YKWZARPFXMAZS85N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-143 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-143","Default XML (Large)","X12-143","us-east-1","AWS B2B Data Interchange",
"YM7V25SM83W9SF7V","JRTCKXETXF","YM7V25SM83W9SF7V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-885:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-885:JSON","X12-885","Default JSON","us-east-1","AWS B2B Data Interchange",
"YM8QUVQ88GWG7V72","JRTCKXETXF","YM8QUVQ88GWG7V72.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-227:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-227:JSON","X12-227 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YMV8TYXGF3FRBTUK","JRTCKXETXF","YMV8TYXGF3FRBTUK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-147 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-147","Default XML (Large)","X12-147","us-east-1","AWS B2B Data Interchange",
"YN3677UU4C2J26NR","JRTCKXETXF","YN3677UU4C2J26NR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-301 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-301","Default JSON","X12-301","us-east-1","AWS B2B Data Interchange",
"YN3W8HC659KCFRXT","JRTCKXETXF","YN3W8HC659KCFRXT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-417:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-417:XML","X12-417","Default XML","us-east-1","AWS B2B Data Interchange",
"YN9Z8ZN6DYPXVVDA","JRTCKXETXF","YN9Z8ZN6DYPXVVDA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-827:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-827:XML","X12-827 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"YNAHQT2E2N3JJ3JJ","JRTCKXETXF","YNAHQT2E2N3JJ3JJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-834_X318:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-834_X318:XML","X12-834_X318","Default XML","us-east-1","AWS B2B Data Interchange",
"YNKQUG24TJ2VP82T","JRTCKXETXF","YNKQUG24TJ2VP82T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-310 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-310","Default JSON","X12-310","us-east-1","AWS B2B Data Interchange",
"YNNZH5EWX25G4UZF","JRTCKXETXF","YNNZH5EWX25G4UZF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-754 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-754","Default XML","X12-754","us-east-1","AWS B2B Data Interchange",
"YPSH36AN62JCANPZ","JRTCKXETXF","YPSH36AN62JCANPZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-158:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-158:XML","X12-158","Default XML","us-east-1","AWS B2B Data Interchange",
"YPX27NVW8ZDJVJDN","JRTCKXETXF","YPX27NVW8ZDJVJDN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-945:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-945:JSON","X12-945 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YQ5BFTHS4D2HYTTP","JRTCKXETXF","YQ5BFTHS4D2HYTTP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-141 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-141","Default XML","X12-141","us-east-1","AWS B2B Data Interchange",
"YR9MMTGJY4974WC5","JRTCKXETXF","YR9MMTGJY4974WC5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-435 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-435","Default JSON","X12-435","us-east-1","AWS B2B Data Interchange",
"YRY26F4APR8YQUHW","JRTCKXETXF","YRY26F4APR8YQUHW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-170:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-170:XML","X12-170 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"YSDD4H32VMVABMTB","JRTCKXETXF","YSDD4H32VMVABMTB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-828:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-828:JSON","X12-828 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YT2VUT5E8Y4RF6NS","JRTCKXETXF","YT2VUT5E8Y4RF6NS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-322:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-322:JSON","X12-322","Default JSON","us-east-1","AWS B2B Data Interchange",
"YTDEF26M52NZ5349","JRTCKXETXF","YTDEF26M52NZ5349.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-120 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-120","Default JSON","X12-120","us-east-1","AWS B2B Data Interchange",
"YU4CKX6G6YUQPYQC","JRTCKXETXF","YU4CKX6G6YUQPYQC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-810 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-810","Default JSON (Large)","X12-810","us-east-1","AWS B2B Data Interchange",
"YUWQAZ6C5QMT3FSA","JRTCKXETXF","YUWQAZ6C5QMT3FSA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-198:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-198:XML","X12-198","Default XML","us-east-1","AWS B2B Data Interchange",
"YVA49J66VP5B4KDF","JRTCKXETXF","YVA49J66VP5B4KDF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-838 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-838","Default JSON (Large)","X12-838","us-east-1","AWS B2B Data Interchange",
"YW3YBJ4PAUGXMGGM","JRTCKXETXF","YW3YBJ4PAUGXMGGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-920:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-920:JSON","X12-920 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YW4FGAT2BSD6CQAB","JRTCKXETXF","YW4FGAT2BSD6CQAB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-277_X364 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-277_X364","Default XML","X12-277_X364","us-east-1","AWS B2B Data Interchange",
"YWADEHC77JRDQJY4","JRTCKXETXF","YWADEHC77JRDQJY4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-312:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-312:JSON","X12-312 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YWFFNBN2A8YZ5QWS","JRTCKXETXF","YWFFNBN2A8YZ5QWS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-418 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-418","Default XML","X12-418","us-east-1","AWS B2B Data Interchange",
"YXBPNA2T3U55HJDT","JRTCKXETXF","YXBPNA2T3U55HJDT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-131 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-131","Default XML (Large)","X12-131","us-east-1","AWS B2B Data Interchange",
"YXMQDWD5S8ZGXSV5","JRTCKXETXF","YXMQDWD5S8ZGXSV5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-881:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-881:JSON","X12-881 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"YYCN4EZ3G5CX9J2M","JRTCKXETXF","YYCN4EZ3G5CX9J2M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-463 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-463","Default JSON (Large)","X12-463","us-east-1","AWS B2B Data Interchange",
"YYR9YYXTK7WVTKZM","JRTCKXETXF","YYR9YYXTK7WVTKZM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-180 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-180","Default JSON","X12-180","us-east-1","AWS B2B Data Interchange",
"YYTN5G42K5JS5SCW","JRTCKXETXF","YYTN5G42K5JS5SCW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-715:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-715:XML","X12-715","Default XML","us-east-1","AWS B2B Data Interchange",
"YZ78RBFGPGANATUQ","JRTCKXETXF","YZ78RBFGPGANATUQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-283 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-283","Default XML","X12-283","us-east-1","AWS B2B Data Interchange",
"YZ7JDE7V8FF2YAZ6","JRTCKXETXF","YZ7JDE7V8FF2YAZ6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-300 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-300","Default XML","X12-300","us-east-1","AWS B2B Data Interchange",
"YZDH8J7UW4UYWST7","JRTCKXETXF","YZDH8J7UW4UYWST7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-873 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-873","Default JSON (Large)","X12-873","us-east-1","AWS B2B Data Interchange",
"YZU62J2G7SV2NZ3V","JRTCKXETXF","YZU62J2G7SV2NZ3V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-277_X364:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-277_X364:XML","X12-277_X364","Default XML","us-east-1","AWS B2B Data Interchange",
"Z25MGRY5FFMZ3URP","JRTCKXETXF","Z25MGRY5FFMZ3URP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-272:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-272:XML","X12-272 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"Z266NAQEGP4KMYSS","JRTCKXETXF","Z266NAQEGP4KMYSS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-850 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-850","Default JSON","X12-850","us-east-1","AWS B2B Data Interchange",
"Z2CBK74C7SXJ4H4C","JRTCKXETXF","Z2CBK74C7SXJ4H4C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-834:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-834:XML","X12-834","Default XML","us-east-1","AWS B2B Data Interchange",
"Z2DBMUWNA3KE62S5","JRTCKXETXF","Z2DBMUWNA3KE62S5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-251 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-251","Default JSON (Large)","X12-251","us-east-1","AWS B2B Data Interchange",
"Z2EJ7FBTRASH8NKM","JRTCKXETXF","Z2EJ7FBTRASH8NKM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-650:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-650:JSON","X12-650","Default JSON","us-east-1","AWS B2B Data Interchange",
"Z2FKANXMAGSE42NX","JRTCKXETXF","Z2FKANXMAGSE42NX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-425 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-425","Default XML","X12-425","us-east-1","AWS B2B Data Interchange",
"Z3BP7KNYJ2UCDXWU","JRTCKXETXF","Z3BP7KNYJ2UCDXWU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-833 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-833","Default XML","X12-833","us-east-1","AWS B2B Data Interchange",
"Z3Z7A77ZBB8B7KMR","JRTCKXETXF","Z3Z7A77ZBB8B7KMR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-816 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-816","Default JSON","X12-816","us-east-1","AWS B2B Data Interchange",
"Z4A7Q8VDG4JQNSB2","JRTCKXETXF","Z4A7Q8VDG4JQNSB2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-866:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-866:JSON","X12-866 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"Z4B3XEEUVSTJAKWT","JRTCKXETXF","Z4B3XEEUVSTJAKWT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-317 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-317","Default XML","X12-317","us-east-1","AWS B2B Data Interchange",
"Z4MV6738Z5PNRZFC","JRTCKXETXF","Z4MV6738Z5PNRZFC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-418:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-418:XML","X12-418 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"Z4W3NWAJNV7TGF5Y","JRTCKXETXF","Z4W3NWAJNV7TGF5Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12:JSON","X12 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"Z5BPEGU44YTEY555","JRTCKXETXF","Z5BPEGU44YTEY555.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-879 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-879","Default XML","X12-879","us-east-1","AWS B2B Data Interchange",
"Z5DP5XDSGNCYCHZM","JRTCKXETXF","Z5DP5XDSGNCYCHZM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-285:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-285:JSON","X12-285","Default JSON","us-east-1","AWS B2B Data Interchange",
